00:00:01,171 INFO  [com.debs.api.rest.ShippingInfoHandler] (http-executor-threads - 172) POST /cart/@self/shipping_info
00:00:05,791 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) Cart Item catEntryId: 5068842
00:00:05,791 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) Cart Item inventoryStatus: Available
00:00:05,792 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) imageRef:007010239260
00:00:05,792 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) Cart Item price: 19.50
00:00:05,792 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) getCartItemDeliveryMethods() enter
00:00:05,792 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) delId: 16502
00:00:05,792 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) delName: Next Day Home Delivery
00:00:05,792 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) delPrice: 4.99
00:00:05,792 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) delDesc: If ordered before 2pm, the order will be delivered by courier before 6pm the next working day (£4.99)
00:00:05,793 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) delId: 15505
00:00:05,793 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) delName: Standard Delivery
00:00:05,793 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) delPrice: 3.99
00:00:05,793 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) delDesc: Standard delivery estimated within 4 working days (£3.99),  free on orders over £30
00:00:05,793 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) delId: 15503
00:00:05,793 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) delName: Collect from store
00:00:05,793 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) delPrice: FREE
00:00:05,793 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) delDesc: Delivery to Store, estimated within 4 working days (FREE)
00:00:05,793 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) delId: 15507
00:00:05,793 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) delName: International Delivery
00:00:05,793 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) delPrice: 7.00-15.00
00:00:05,794 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) delDesc: International Delivery, estimated within 7 - 14 working days (£7.00 to £15.00)
00:00:05,794 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) getCartItemDeliveryMethods() exit
00:00:05,794 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) Cart Item id: 136262774
00:00:05,794 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) entitledId: 3174030
00:00:05,794 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) cart item name =Natural multiway C-G cup maternity bra
00:00:05,794 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) brand name =Miriam Stoppard Nurture
00:00:05,794 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) itemDetails: 10
00:00:05,794 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) Cart Item Number: 152010612786
00:00:05,794 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) Cart Item Part Number: 6899129
00:00:05,794 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) Cart Item Quantity: 1
00:00:05,794 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) Cart Item Unit Price: 6.00
00:00:05,795 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) Cart Item colour: natural
00:00:05,795 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) Cart Item Size: 34G
00:00:05,797 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) [{"orderItemId_remove":"136262774","Attributes":{"Colour_natural":"1","Size_32C":"9"},"inventory_status":"Available","catentry_id":"3174618","part_number":"6899070","offer_price":"&pound;6.00"},{"orderItemId_remove":"136262774","Attributes":{"Colour_natural":"1","Size_32D":"9"},"inventory_status":"Available","catentry_id":"3174617","part_number":"6899074","offer_price":"&pound;6.00"},{"orderItemId_remove":"136262774","Attributes":{"Size_32DD":"9","Colour_natural":"1"},"inventory_status":"Unavailable","catentry_id":"3174616","part_number":"6899078","offer_price":"&pound;6.00"},{"orderItemId_remove":"136262774","Attributes":{"Size_32E":"9","Colour_natural":"1"},"inventory_status":"Available","catentry_id":"3174615","part_number":"6899086","offer_price":"&pound;6.00"},{"orderItemId_remove":"136262774","Attributes":{"Size_32F":"9","Colour_natural":"1"},"inventory_status":"Available","catentry_id":"3174614","part_number":"6899089","offer_price":"&pound;6.00"},{"orderItemId_remove":"136262774","Attributes":{"Colour_natural":"1","Size_32FF":"9"},"inventory_status":"Available","catentry_id":"3174613","part_number":"6899094","offer_price":"&pound;6.00"},{"orderItemId_remove":"136262774","Attributes":{"Size_32G":"9","Colour_natural":"1"},"inventory_status":"Available","catentry_id":"3174612","part_number":"6899096","offer_price":"&pound;6.00"},{"orderItemId_remove":"136262774","Attributes":{"Colour_natural":"1","Size_34C":"9"},"inventory_status":"Available","catentry_id":"3174611","part_number":"6899104","offer_price":"&pound;6.00"},{"orderItemId_remove":"136262774","Attributes":{"Colour_natural":"1","Size_34D":"9"},"inventory_status":"Unavailable","catentry_id":"3174610","part_number":"6899105","offer_price":"&pound;6.00"},{"orderItemId_remove":"136262774","Attributes":{"Size_34DD":"9","Colour_natural":"1"},"inventory_status":"Unavailable","catentry_id":"3174609","part_number":"6899111","offer_price":"&pound;6.00"},{"orderItemId_remove":"136262774","Attributes":{"Colour_natural":"1","Size_34E":"9"},"inventory_status":"Unavailable","catentry_id":"3174608","part_number":"6899112","offer_price":"&pound;6.00"},{"orderItemId_remove":"136262774","Attributes":{"Colour_natural":"1","Size_34F":"9"},"inventory_status":"Unavailable","catentry_id":"3174607","part_number":"6899120","offer_price":"&pound;6.00"},{"orderItemId_remove":"136262774","Attributes":{"Size_34FF":"9","Colour_natural":"1"},"inventory_status":"Available","catentry_id":"3174606","part_number":"6899121","offer_price":"&pound;6.00"},{"orderItemId_remove":"136262774","Attributes":{"Colour_natural":"1","Size_34G":"9"},"inventory_status":"Available","catentry_id":"3174605","part_number":"6899129","offer_price":"&pound;6.00"},{"orderItemId_remove":"136262774","Attributes":{"Size_36C":"9","Colour_natural":"1"},"inventory_status":"Available","catentry_id":"3174604","part_number":"6899130","offer_price":"&pound;6.00"},{"orderItemId_remove":"136262774","Attributes":{"Size_36D":"9","Colour_natural":"1"},"inventory_status":"Available","catentry_id":"3174603","part_number":"6899138","offer_price":"&pound;6.00"},{"orderItemId_remove":"136262774","Attributes":{"Colour_natural":"1","Size_36DD":"9"},"inventory_status":"Available","catentry_id":"3174602","part_number":"6899139","offer_price":"&pound;6.00"},{"orderItemId_remove":"136262774","Attributes":{"Size_36F":"9","Colour_natural":"1"},"inventory_status":"Unavailable","catentry_id":"3174601","part_number":"6899150","offer_price":"&pound;6.00"},{"orderItemId_remove":"136262774","Attributes":{"Size_36E":"9","Colour_natural":"1"},"inventory_status":"Available","catentry_id":"3174600","part_number":"6899151","offer_price":"&pound;6.00"},{"orderItemId_remove":"136262774","Attributes":{"Colour_natural":"1","Size_36FF":"9"},"inventory_status":"Available","catentry_id":"3174599","part_number":"6899158","offer_price":"&pound;6.00"},{"orderItemId_remove":"136262774","Attributes":{"Colour_natural":"1","Size_36G":"9"},"inventory_status":"Available","catentry_id":"3174598","part_number":"6899159","offer_price":"&pound;6.00"},{"orderItemId_remove":"136262774","Attributes":{"Size_38C":"9","Colour_natural":"1"},"inventory_status":"Unavailable","catentry_id":"3174597","part_number":"6899160","offer_price":"&pound;6.00"},{"orderItemId_remove":"136262774","Attributes":{"Size_38D":"9","Colour_natural":"1"},"inventory_status":"Available","catentry_id":"3174596","part_number":"6899161","offer_price":"&pound;6.00"},{"orderItemId_remove":"136262774","Attributes":{"Size_38DD":"9","Colour_natural":"1"},"inventory_status":"Available","catentry_id":"3174595","part_number":"6899162","offer_price":"&pound;6.00"},{"orderItemId_remove":"136262774","Attributes":{"Colour_natural":"1","Size_38E":"9"},"inventory_status":"Available","catentry_id":"3174594","part_number":"6899163","offer_price":"&pound;6.00"},{"orderItemId_remove":"136262774","Attributes":{"Colour_natural":"1","Size_38F":"9"},"inventory_status":"Unavailable","catentry_id":"3174593","part_number":"6899164","offer_price":"&pound;6.00"},{"orderItemId_remove":"136262774","Attributes":{"Colour_natural":"1","Size_38FF":"9"},"inventory_status":"Available","catentry_id":"3174592","part_number":"6899165","offer_price":"&pound;6.00"},{"orderItemId_remove":"136262774","Attributes":{"Size_38G":"9","Colour_natural":"1"},"inventory_status":"Available","catentry_id":"3174591","part_number":"6899166","offer_price":"&pound;6.00"},{"orderItemId_remove":"136262774","Attributes":{"Size_40C":"9","Colour_natural":"1"},"inventory_status":"Available","catentry_id":"3174590","part_number":"6899167","offer_price":"&pound;6.00"},{"orderItemId_remove":"136262774","Attributes":{"Size_40D":"9","Colour_natural":"1"},"inventory_status":"Available","catentry_id":"3174589","part_number":"6899168","offer_price":"&pound;6.00"},{"orderItemId_remove":"136262774","Attributes":{"Colour_natural":"1","Size_40DD":"9"},"inventory_status":"Unavailable","catentry_id":"3174588","part_number":"6899169","offer_price":"&pound;6.00"},{"orderItemId_remove":"136262774","Attributes":{"Size_40E":"9","Colour_natural":"1"},"inventory_status":"Available","catentry_id":"3174587","part_number":"6899170","offer_price":"&pound;6.00"},{"orderItemId_remove":"136262774","Attributes":{"Colour_natural":"1","Size_40F":"9"},"inventory_status":"Available","catentry_id":"3174586","part_number":"6899171","offer_price":"&pound;6.00"},{"orderItemId_remove":"136262774","Attributes":{"Size_40FF":"9","Colour_natural":"1"},"inventory_status":"Available","catentry_id":"3174585","part_number":"6899172","offer_price":"&pound;6.00"},{"orderItemId_remove":"136262774","Attributes":{"Colour_natural":"1","Size_40G":"9"},"inventory_status":"Unavailable","catentry_id":"3174584","part_number":"6899173","offer_price":"&pound;6.00"}]
00:00:05,798 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) Cart Item catEntryId: 3174605
00:00:05,798 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) Cart Item inventoryStatus: Available
00:00:05,799 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) imageRef:152010612786
00:00:05,799 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) Cart Item price: 6.00
00:00:05,799 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) getCartItemDeliveryMethods() enter
00:00:05,799 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) delId: 16502
00:00:05,799 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) delName: Next Day Home Delivery
00:00:05,799 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) delPrice: 4.99
00:00:05,799 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) delDesc: If ordered before 2pm, the order will be delivered by courier before 6pm the next working day (£4.99)
00:00:05,800 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) delId: 15505
00:00:05,800 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) delName: Standard Delivery
00:00:05,800 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) delPrice: 3.99
00:00:05,800 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) delDesc: Standard delivery estimated within 4 working days (£3.99),  free on orders over £30
00:00:05,800 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) delId: 15503
00:00:05,800 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) delName: Collect from store
00:00:05,800 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) delPrice: FREE
00:00:05,800 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) delDesc: Delivery to Store, estimated within 4 working days (FREE)
00:00:05,800 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) Delivery type not added for : <span class="list_int_cross">International Delivery </span>
00:00:05,800 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) getCartItemDeliveryMethods() exit
00:00:05,800 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) getCartItems() exit
00:00:05,800 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) cartItemsRecordSet() enter
00:00:05,800 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) recordSetCount: 4
00:00:05,801 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) default recordSetStartNumber: 1
00:00:05,801 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) default recordSetTotal: 4
00:00:05,801 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) recordSetComplete: true
00:00:05,801 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) cartItemsRecordSet() exit
00:00:05,801 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) subTotalElements = <div class="total_figures color404 fr">
00:00:05,802 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) subTotalElements = <div class="total_figures color404 fr">
00:00:05,802 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) subTotalElements = <div class="total_figures color404 fr">
00:00:05,802 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) subTotalElements = <div class="total_figures color404 fr">
00:00:05,803 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) deliveryTotal = 
00:00:05,803 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) Cart Delivery Total: 
00:00:05,803 INFO  [com.debs.api.cart.mtp.GetCartResponseMTP] (http-executor-threads - 168) ...done
00:00:05,803 INFO  [com.debs.api.rest.MTPCartHandler] (http-executor-threads - 168) populating WCCart in session...
00:00:05,803 INFO  [com.debs.api.rest.RemoteStateHelper] (http-executor-threads - 168) updating WCCart
00:00:05,803 INFO  [com.debs.api.rest.MTPCartHandler] (http-executor-threads - 168) GET /cart/@self/r2_0 taken(ms): 2515
00:00:15,536 INFO  [com.debs.api.rest.PreProcessorIdentity] (http-executor-threads - 164) state is null
00:00:15,536 INFO  [com.debs.api.rest.PreProcessorIdentity] (http-executor-threads - 164) state is null
00:00:15,536 INFO  [com.debs.api.rest.CartHandler] (http-executor-threads - 164) GET /cart/@self/shipping_modes
00:00:15,536 INFO  [com.debs.api.rest.CartHandler] (http-executor-threads - 164) ...found remoteState object jsessionId=0000YdA3X4ASS_gP57wAxoVY-3u:17h4hdbra:authenticationId=418118614%2cHS5PggRzX8Woe1Ni5RXvsKxAqt8%3d:userId=418118614:activityId=418118614%2c10701%2cnull%2cnull%2cnull%2cnull%2cnull%2cnull%2cnull%2cnull%2cM3cVswfjRum7IVpZYtv4st2AH6qkXj%2bxamAROoBSX%2fP2c9euJpYS9O2yQGAuJXc4LErQpLUMq8p%2f%0a9EUxNS9lTv3fomVz3IjnbOVbsnw%2fte68zxvVQ0ISmAiOuBjHpRGfAA3rD51D%2fiyfG7YDdMfP0A%3d%3d:localJsessionId=LAvq3egc1ZnzaMiCkSgDhPpG.api01:api01:activePointer=%2d1%2c10701:persistent=PT2RqBZfwXAB5bapGH%2fLeQ%2fael0%3d%0a%3b2014%2d08%2d14+00%3a00%3a12%2e932%5f1407970812897%2d282856%5f10701:sessionEstablished=true:channel=Android-4.1.1-0-0-1393253137168-3.1.38:anonymous=false:wcauthenticated=true:wcregistered=false:paymentInstruction:null:anonymousCart:nullanonymousPromoCodes:null
00:00:15,536 INFO  [com.debs.api.rest.CartHandler] (http-executor-threads - 164) GET /cart/@self/shipping_modes taken(ms): 0
00:00:15,698 INFO  [com.debs.api.rest.PreProcessorIdentity] (http-executor-threads - 168) state is null
00:00:15,698 INFO  [com.debs.api.rest.PreProcessorIdentity] (http-executor-threads - 168) state is null
00:00:15,698 INFO  [com.debs.api.rest.CartHandler] (http-executor-threads - 168) POST /cart
00:00:15,698 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 168) passed para:catEntryId=1585234
00:00:15,698 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 168) passed para:quantity=1.0
00:00:15,698 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 168) ...found remoteState object jsessionId=00007soGNH2xorINBInoEbw1Vvd:17pec290u:authenticationId=null:userId=418124042:activityId=418124042%2c10701%2cnull%2cnull%2cnull%2cnull%2cnull%2cnull%2cnull%2cnull%2cN%2bbCMnbV35yo4JgTQpLYVPUkR6tcsmsnevJS51fnphQpRDJRSlShw%2bI3EaT5yBLletf12NP1xacK%0aH1eyutWrun1G8U5TcdkURI6gb3E0GSOihaWmmvnTx8llYBOv1NV%2fbpqHhfa4Zv%2f5jUp2rRCLbw%3d%3d:localJsessionId=O52k9IOs794S4Rq4psX1vPxB.api02:api02:activePointer=%2d1%2c10701:persistent=dLqN%2fV9CPNQRV90hQT2QhOROeX8%3d%0a%3b2014%2d08%2d14+00%3a00%3a15%2e206%5f1407970815191%2d282240%5f10701:sessionEstablished=true:channel=Android-4.1.1-0-0-1393253137168-3.1.38:anonymous=false:wcauthenticated=true:wcregistered=false:paymentInstruction:null:anonymousCart:nullanonymousPromoCodes:null
00:00:15,698 INFO  [com.debs.api.http.WCCookieHelper] (http-executor-threads - 168) Request cookies...
00:00:15,699 INFO  [com.debs.api.http.WCCookieHelper] (http-executor-threads - 168) [version: 0][name: JSESSIONID][value: 00007soGNH2xorINBInoEbw1Vvd:17pec290u][domain: www.debenhams.com][path: /][expiry: null]
00:00:15,699 INFO  [com.debs.api.http.WCCookieHelper] (http-executor-threads - 168) [version: 0][name: WC_ACTIVEPOINTER][value: %2d1%2c10701][domain: www.debenhams.com][path: /][expiry: null]
00:00:15,699 INFO  [com.debs.api.http.WCCookieHelper] (http-executor-threads - 168) [version: 0][name: WC_PERSISTENT][value: dLqN%2fV9CPNQRV90hQT2QhOROeX8%3d%0a%3b2014%2d08%2d14+00%3a00%3a15%2e206%5f1407970815191%2d282240%5f10701][domain: www.debenhams.com][path: /][expiry: null]
00:00:15,699 INFO  [com.debs.api.http.WCCookieHelper] (http-executor-threads - 168) [version: 0][name: WC_SESSION_ESTABLISHED][value: true][domain: www.debenhams.com][path: /][expiry: null]
00:00:15,699 INFO  [com.debs.api.http.WCCookieHelper] (http-executor-threads - 168) [version: 0][name: WC_USERACTIVITY_418124042][value: 418124042%2c10701%2cnull%2cnull%2cnull%2cnull%2cnull%2cnull%2cnull%2cnull%2cN%2bbCMnbV35yo4JgTQpLYVPUkR6tcsmsnevJS51fnphQpRDJRSlShw%2bI3EaT5yBLletf12NP1xacK%0aH1eyutWrun1G8U5TcdkURI6gb3E0GSOihaWmmvnTx8llYBOv1NV%2fbpqHhfa4Zv%2f5jUp2rRCLbw%3d%3d][domain: www.debenhams.com][path: /][expiry: null]
00:00:15,699 INFO  [com.debs.api.http.WCCookieHelper] (http-executor-threads - 168) ...done
00:00:15,699 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 168) Checking authToken true,null
00:00:15,699 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 168) no internal parameters
00:00:15,699 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 168) postFieldsInBody:false for https://www.debenhams.com/webapp/wcs/stores/servlet/AjaxOrderChangeServiceItemAdd
00:00:15,699 INFO  [com.debs.api.http.DebHttpClient] (http-executor-threads - 168) returning instance of httpclient object
00:00:15,699 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 168) Request cookie before execution ----[version: 0][name: JSESSIONID][value: 00007soGNH2xorINBInoEbw1Vvd:17pec290u][domain: www.debenhams.com][path: /][expiry: null]
00:00:15,699 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 168) Request cookie before execution ----[version: 0][name: WC_ACTIVEPOINTER][value: %2d1%2c10701][domain: www.debenhams.com][path: /][expiry: null]
00:00:15,699 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 168) Request cookie before execution ----[version: 0][name: WC_PERSISTENT][value: dLqN%2fV9CPNQRV90hQT2QhOROeX8%3d%0a%3b2014%2d08%2d14+00%3a00%3a15%2e206%5f1407970815191%2d282240%5f10701][domain: www.debenhams.com][path: /][expiry: null]
00:00:15,699 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 168) Request cookie before execution ----[version: 0][name: WC_SESSION_ESTABLISHED][value: true][domain: www.debenhams.com][path: /][expiry: null]
00:00:15,699 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 168) Request cookie before execution ----[version: 0][name: WC_USERACTIVITY_418124042][value: 418124042%2c10701%2cnull%2cnull%2cnull%2cnull%2cnull%2cnull%2cnull%2cnull%2cN%2bbCMnbV35yo4JgTQpLYVPUkR6tcsmsnevJS51fnphQpRDJRSlShw%2bI3EaT5yBLletf12NP1xacK%0aH1eyutWrun1G8U5TcdkURI6gb3E0GSOihaWmmvnTx8llYBOv1NV%2fbpqHhfa4Zv%2f5jUp2rRCLbw%3d%3d][domain: www.debenhams.com][path: /][expiry: null]
00:00:15,699 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 168) post invoked with URL: https://www.debenhams.com/webapp/wcs/stores/servlet/AjaxOrderChangeServiceItemAdd
00:00:15,699 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 168) parameters...
00:00:15,699 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 168) calculationUsage=-1%2C-2%2C-7
00:00:15,699 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 168) catalogId=10001
00:00:15,699 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 168) catEntryId=1585234
00:00:15,699 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 168) langId=-1
00:00:15,699 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 168) quantity=1.0
00:00:15,699 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 168) storeId=10701
00:00:15,699 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 168) orderId=.
00:00:15,699 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 168) requesttype=ajax
00:00:15,955 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 168) post time taken(ms): 255
00:00:15,955 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 168) response cookie after execution : ----[version: 0][name: JSESSIONID][value: 0000M0WTg_Mzjq2OkdtOhWEsswL:17h4caoei][domain: www.debenhams.com][path: /][expiry: null]
00:00:15,956 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 168) response cookie after execution : ----[version: 0][name: WC_SESSION_ESTABLISHED][value: true][domain: www.debenhams.com][path: /][expiry: null]
00:00:15,956 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 168) response cookie after execution : ----[version: 0][name: SSLB][value: 0][domain: .debenhams.com][path: /][expiry: null]
00:00:15,956 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 168) response cookie after execution : ----[version: 0][name: WC_ACTIVEPOINTER][value: %2d1%2c10701][domain: www.debenhams.com][path: /][expiry: null]
00:00:15,956 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 168) response cookie after execution : ----[version: 0][name: WC_AUTHENTICATION_418124042][value: 418124042%2cKcx042nhr0brE%2fgN1Ux8X849F%2fg%3d][domain: www.debenhams.com][path: /][expiry: null]
00:00:15,956 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 168) response cookie after execution : ----[version: 0][name: WC_PERSISTENT][value: dLqN%2fV9CPNQRV90hQT2QhOROeX8%3d%0a%3b2014%2d08%2d14+00%3a00%3a15%2e206%5f1407970815191%2d282240%5f10701][domain: www.debenhams.com][path: /][expiry: null]
00:00:15,956 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 168) response cookie after execution : ----[version: 0][name: WC_USERACTIVITY_418124042][value: 418124042%2c10701%2cnull%2cnull%2cnull%2cnull%2cnull%2cnull%2cnull%2cnull%2cN%2bbCMnbV35yo4JgTQpLYVPUkR6tcsmsnevJS51fnphQpRDJRSlShw%2bI3EaT5yBLletf12NP1xacK%0aH1eyutWrun1G8U5TcdkURI6gb3E0GSOihaWmmvnTx8llYBOv1NV%2fbpqHhfa4Zv%2f5jUp2rRCLbw%3d%3d][domain: www.debenhams.com][path: /][expiry: null]
00:00:15,956 INFO  [com.debs.api.http.DebHttpInvoker] (http-executor-threads - 168) response cookie after execution : ----[version: 0][name: origin_dc][value: war][domain: www.debenhams.com][path: /][expiry: null]
00:00:15,957 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 168) response cookie:[version: 0][name: WC_AUTHENTICATION_418124042][value: 418124042%2cKcx042nhr0brE%2fgN1Ux8X849F%2fg%3d][domain: www.debenhams.com][path: /][expiry: null]
00:00:15,957 INFO  [com.debs.api.rest.RemoteStateHelper] (http-executor-threads - 168) ...got existing session O52k9IOs794S4Rq4psX1vPxB.api02:api02
00:00:15,957 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 168) updating local session...
00:00:15,957 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 168) response cookie:[version: 0][name: JSESSIONID][value: 0000M0WTg_Mzjq2OkdtOhWEsswL:17h4caoei][domain: www.debenhams.com][path: /][expiry: null]
00:00:15,957 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 168) response cookie:[version: 0][name: SSLB][value: 0][domain: .debenhams.com][path: /][expiry: null]
00:00:15,957 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 168) response cookie:[version: 0][name: WC_ACTIVEPOINTER][value: %2d1%2c10701][domain: www.debenhams.com][path: /][expiry: null]
00:00:15,957 INFO  [com.debs.api.rest.commerce.AbstractWCSimpleHandler] (http-executor-threads - 168) response cookie:[version: 0][name: WC_PERSISTENT][value: dLqN%2fV9CPNQRV90hQT2QhOROeX8%3d%0a%3b2014%2d08%2d14+00%3a00%3a15%2e206%5f1407970815191%2d282240%5f10701][domain: www.debenhams.com][path: /][expiry: null]
